assignmentId,courseId,createdAt,id,isAvailable,moduleId,status,studentId,updatedAt
ASG857855,CRS831057,2025-09-24T16:49:39.856854,fa_eb8687a0,False,MOD228517,future,937462007,2025-09-24T16:49:39.856854
ASG753549,CRS831057,2025-09-24T16:49:39.856854,fa_f3cff836,False,MOD228517,future,937462007,2025-09-24T16:49:39.856854
ASG334226,CRS831057,2025-09-24T16:49:39.856854,fa_5e68a219,False,MOD982753,future,937462007,2025-09-24T16:49:39.856854
ASG969040,CRS831057,2025-09-24T16:49:39.856854,fa_8dcb0a55,False,MOD982753,future,937462007,2025-09-24T16:49:39.856854
ASG680531,CRS831057,2025-09-24T16:49:39.856854,fa_f6a384fd,False,MOD661977,future,937462007,2025-09-24T16:49:39.856854
ASG119864,CRS831057,2025-09-24T16:49:39.856854,fa_c3a64887,False,MOD308740,future,937462007,2025-09-24T16:49:39.856854
ASG430137,CRS831057,2025-09-24T16:49:39.856854,fa_eb28e3ef,False,MOD308740,future,937462007,2025-09-24T16:49:39.856854
ASG732860,CRS831057,2025-09-24T16:49:39.856854,fa_d2ce0db2,False,MOD788235,future,937462007,2025-09-24T16:49:39.856854
ASG544071,CRS831057,2025-09-24T16:49:39.857854,fa_38a7e1a9,False,MOD959497,future,937462007,2025-09-24T16:49:39.857854
ASG961711,CRS058797,2025-09-24T16:49:39.857854,fa_fcfa77b4,False,MOD342337,future,937462007,2025-09-24T16:49:39.857854
ASG134566,CRS058797,2025-09-24T16:49:39.857854,fa_b3e2c3ed,False,MOD987246,future,937462007,2025-09-24T16:49:39.857854
ASG266948,CRS058797,2025-09-24T16:49:39.857854,fa_f3908718,False,MOD987246,future,937462007,2025-09-24T16:49:39.857854
ASG156319,CRS058797,2025-09-24T16:49:39.857854,fa_473b30cf,False,MOD764544,future,937462007,2025-09-24T16:49:39.857854
ASG671266,CRS058797,2025-09-24T16:49:39.857854,fa_1e555590,False,MOD764544,future,937462007,2025-09-24T16:49:39.857854
ASG468722,CRS058797,2025-09-24T16:49:39.857854,fa_7c5b7cfa,False,MOD613318,future,937462007,2025-09-24T16:49:39.857854
ASG000246,CRS058797,2025-09-24T16:49:39.857854,fa_6f3aea70,False,MOD613318,future,937462007,2025-09-24T16:49:39.857854
ASG242021,CRS058797,2025-09-24T16:49:39.857854,fa_8a9cb242,False,MOD389985,future,937462007,2025-09-24T16:49:39.857854
ASG052242,CRS652689,2025-09-24T16:49:39.857854,fa_731b67f0,False,MOD272229,future,937462007,2025-09-24T16:49:39.857854
ASG932521,CRS652689,2025-09-24T16:49:39.857854,fa_41205090,False,MOD272229,future,937462007,2025-09-24T16:49:39.857854
ASG194384,CRS652689,2025-09-24T16:49:39.857854,fa_df0df5bf,False,MOD430710,future,937462007,2025-09-24T16:49:39.857854
ASG632615,CRS652689,2025-09-24T16:49:39.857854,fa_6166f304,False,MOD340216,future,937462007,2025-09-24T16:49:39.857854
ASG996962,CRS652689,2025-09-24T16:49:39.857854,fa_e3288248,False,MOD340216,future,937462007,2025-09-24T16:49:39.857854
ASG852989,CRS652689,2025-09-24T16:49:39.857854,fa_054c9704,False,MOD730860,future,937462007,2025-09-24T16:49:39.857854
ASG436735,CRS652689,2025-09-24T16:49:39.857854,fa_8a46b9f3,False,MOD730860,future,937462007,2025-09-24T16:49:39.857854
ASG922746,CRS652689,2025-09-24T16:49:39.857854,fa_4a36b9cc,False,MOD351862,future,937462007,2025-09-24T16:49:39.857854
ASG569685,CRS652689,2025-09-24T16:49:39.857854,fa_2f66d4b8,False,MOD351862,future,937462007,2025-09-24T16:49:39.857854
ASG450416,CRS652689,2025-09-24T16:49:39.857854,fa_a82ab485,False,MOD152732,future,937462007,2025-09-24T16:49:39.857854
ASG757487,CRS652689,2025-09-24T16:49:39.857854,fa_df0b509e,False,MOD229518,future,937462007,2025-09-24T16:49:39.857854
ASG811498,CRS652689,2025-09-24T16:49:39.857854,fa_b8e3ac11,False,MOD017828,future,937462007,2025-09-24T16:49:39.857854
ASG309689,CRS652689,2025-09-24T16:49:39.858854,fa_fd1cd8df,False,MOD017828,future,937462007,2025-09-24T16:49:39.858854
ASG185223,CRS652689,2025-09-24T16:49:39.858854,fa_a51cc371,False,MOD346529,future,937462007,2025-09-24T16:49:39.858854
ASG505003,CRS583398,2025-09-24T16:49:39.858854,fa_c11eaaef,False,MOD416467,future,937462007,2025-09-24T16:49:39.858854
ASG841128,CRS583398,2025-09-24T16:49:39.858854,fa_ccd323e9,False,MOD416467,future,937462007,2025-09-24T16:49:39.858854
ASG327241,CRS583398,2025-09-24T16:49:39.858854,fa_8c4fc4ce,False,MOD852923,future,937462007,2025-09-24T16:49:39.858854
ASG234064,CRS583398,2025-09-24T16:49:39.858854,fa_6a4af590,False,MOD852923,future,937462007,2025-09-24T16:49:39.858854
ASG446368,CRS583398,2025-09-24T16:49:39.858854,fa_2efe921e,False,MOD295195,future,937462007,2025-09-24T16:49:39.858854
ASG206847,CRS583398,2025-09-24T16:49:39.858854,fa_7f285818,False,MOD295195,future,937462007,2025-09-24T16:49:39.858854
ASG959133,CRS583398,2025-09-24T16:49:39.858854,fa_7b8858d3,False,MOD489717,future,937462007,2025-09-24T16:49:39.858854
ASG546268,CRS583398,2025-09-24T16:49:39.858854,fa_9270a7bb,False,MOD178390,future,937462007,2025-09-24T16:49:39.858854
ASG606210,CRS430230,2025-09-24T16:49:39.859854,fa_f1495b39,False,MOD192486,future,435708217,2025-09-24T16:49:39.859854
ASG613485,CRS430230,2025-09-24T16:49:39.859854,fa_5d3e076f,False,MOD369841,future,435708217,2025-09-24T16:49:39.859854
ASG534715,CRS430230,2025-09-24T16:49:39.859854,fa_916d67fd,False,MOD369841,future,435708217,2025-09-24T16:49:39.859854
ASG527103,CRS430230,2025-09-24T16:49:39.859854,fa_89ac9c73,False,MOD405876,future,435708217,2025-09-24T16:49:39.859854
ASG442700,CRS430230,2025-09-24T16:49:39.859854,fa_cb3e5b2a,False,MOD405876,future,435708217,2025-09-24T16:49:39.859854
ASG517019,CRS430230,2025-09-24T16:49:39.859854,fa_27842e60,False,MOD975016,future,435708217,2025-09-24T16:49:39.859854
ASG273230,CRS430230,2025-09-24T16:49:39.859854,fa_ad3f46c7,False,MOD016077,future,435708217,2025-09-24T16:49:39.859854
ASG055313,CRS430230,2025-09-24T16:49:39.859854,fa_3fac175a,False,MOD635821,future,435708217,2025-09-24T16:49:39.859854
ASG329057,CRS446141,2025-09-24T16:49:39.859854,fa_980f2df9,False,MOD210995,future,435708217,2025-09-24T16:49:39.859854
ASG284784,CRS446141,2025-09-24T16:49:39.859854,fa_62a7de18,False,MOD210995,future,435708217,2025-09-24T16:49:39.859854
ASG009429,CRS446141,2025-09-24T16:49:39.859854,fa_684116fc,False,MOD874307,future,435708217,2025-09-24T16:49:39.859854
ASG687550,CRS446141,2025-09-24T16:49:39.859854,fa_7885e9cc,False,MOD874307,future,435708217,2025-09-24T16:49:39.859854
ASG628091,CRS446141,2025-09-24T16:49:39.859854,fa_ae7689ab,False,MOD735642,future,435708217,2025-09-24T16:49:39.859854
ASG200193,CRS446141,2025-09-24T16:49:39.859854,fa_fb479c0a,False,MOD373068,future,435708217,2025-09-24T16:49:39.859854
ASG432376,CRS446141,2025-09-24T16:49:39.859854,fa_beaa84df,False,MOD373068,future,435708217,2025-09-24T16:49:39.859854
ASG765867,CRS446141,2025-09-24T16:49:39.859854,fa_2c223660,False,MOD532943,future,435708217,2025-09-24T16:49:39.859854
ASG609768,CRS446141,2025-09-24T16:49:39.859854,fa_5af5e70a,False,MOD532943,future,435708217,2025-09-24T16:49:39.859854
ASG914539,CRS446141,2025-09-24T16:49:39.859854,fa_b97a9a34,False,MOD666036,future,435708217,2025-09-24T16:49:39.859854
ASG424151,CRS446141,2025-09-24T16:49:39.859854,fa_0c8aaf39,False,MOD666036,future,435708217,2025-09-24T16:49:39.859854
ASG528951,CRS446141,2025-09-24T16:49:39.859854,fa_118a7a51,False,MOD450429,future,435708217,2025-09-24T16:49:39.859854
ASG429405,CRS446141,2025-09-24T16:49:39.859854,fa_7851dd3b,False,MOD450429,future,435708217,2025-09-24T16:49:39.859854
ASG488161,CRS446141,2025-09-24T16:49:39.859854,fa_557fd16d,False,MOD413247,future,435708217,2025-09-24T16:49:39.859854
ASG367080,CRS446141,2025-09-24T16:49:39.859854,fa_7e1817f6,False,MOD413247,future,435708217,2025-09-24T16:49:39.859854
ASG852991,CRS446141,2025-09-24T16:49:39.859854,fa_182c7608,False,MOD682512,future,435708217,2025-09-24T16:49:39.859854
ASG993493,CRS446141,2025-09-24T16:49:39.859854,fa_46462c4b,False,MOD682512,future,435708217,2025-09-24T16:49:39.859854
ASG365489,CRS446141,2025-09-24T16:49:39.859854,fa_fe8cdc65,False,MOD330967,future,435708217,2025-09-24T16:49:39.859854
ASG102439,CRS446141,2025-09-24T16:49:39.859854,fa_2308cc30,False,MOD330967,future,435708217,2025-09-24T16:49:39.859854
ASG394130,CRS261592,2025-09-24T16:49:39.859854,fa_fb20c34d,False,MOD895159,future,435708217,2025-09-24T16:49:39.859854
ASG595646,CRS261592,2025-09-24T16:49:39.859854,fa_faa79f1f,False,MOD383486,future,435708217,2025-09-24T16:49:39.859854
ASG037975,CRS261592,2025-09-24T16:49:39.859854,fa_d370664c,False,MOD383486,future,435708217,2025-09-24T16:49:39.859854
ASG334226,CRS831057,2025-09-24T16:49:39.861861,fa_4df5d0c6,False,MOD982753,future,435708217,2025-09-24T16:49:39.861861
ASG969040,CRS831057,2025-09-24T16:49:39.861861,fa_24e5f61e,False,MOD982753,future,435708217,2025-09-24T16:49:39.861861
ASG680531,CRS831057,2025-09-24T16:49:39.861861,fa_16780e51,False,MOD661977,future,435708217,2025-09-24T16:49:39.861861
ASG119864,CRS831057,2025-09-24T16:49:39.861861,fa_103947d6,False,MOD308740,future,435708217,2025-09-24T16:49:39.861861
ASG430137,CRS831057,2025-09-24T16:49:39.861861,fa_f93ffc67,False,MOD308740,future,435708217,2025-09-24T16:49:39.861861
ASG732860,CRS831057,2025-09-24T16:49:39.861861,fa_6912c7e1,False,MOD788235,future,435708217,2025-09-24T16:49:39.861861
ASG544071,CRS831057,2025-09-24T16:49:39.861861,fa_13ecaf00,False,MOD959497,future,435708217,2025-09-24T16:49:39.861861
ASG961711,CRS058797,2025-09-24T16:49:39.861861,fa_53aa4d96,False,MOD342337,future,435708217,2025-09-24T16:49:39.861861
ASG134566,CRS058797,2025-09-24T16:49:39.861861,fa_afdb3a14,False,MOD987246,future,435708217,2025-09-24T16:49:39.861861
ASG266948,CRS058797,2025-09-24T16:49:39.861861,fa_c676a45b,False,MOD987246,future,435708217,2025-09-24T16:49:39.861861
ASG156319,CRS058797,2025-09-24T16:49:39.861861,fa_f79d823c,False,MOD764544,future,435708217,2025-09-24T16:49:39.861861
ASG671266,CRS058797,2025-09-24T16:49:39.861861,fa_8a844cc5,False,MOD764544,future,435708217,2025-09-24T16:49:39.861861
ASG468722,CRS058797,2025-09-24T16:49:39.861861,fa_f8873ffa,False,MOD613318,future,435708217,2025-09-24T16:49:39.861861
ASG000246,CRS058797,2025-09-24T16:49:39.861861,fa_5aaeb820,False,MOD613318,future,435708217,2025-09-24T16:49:39.861861
ASG242021,CRS058797,2025-09-24T16:49:39.861861,fa_22e16c8f,False,MOD389985,future,435708217,2025-09-24T16:49:39.861861
ASG052242,CRS652689,2025-09-24T16:49:39.861861,fa_f31e52b8,False,MOD272229,future,435708217,2025-09-24T16:49:39.861861
ASG932521,CRS652689,2025-09-24T16:49:39.861861,fa_89e15d09,False,MOD272229,future,435708217,2025-09-24T16:49:39.861861
ASG194384,CRS652689,2025-09-24T16:49:39.861861,fa_f9058bfc,False,MOD430710,future,435708217,2025-09-24T16:49:39.861861
ASG632615,CRS652689,2025-09-24T16:49:39.861861,fa_59140b67,False,MOD340216,future,435708217,2025-09-24T16:49:39.861861
ASG996962,CRS652689,2025-09-24T16:49:39.861861,fa_12a333d1,False,MOD340216,future,435708217,2025-09-24T16:49:39.861861
ASG852989,CRS652689,2025-09-24T16:49:39.861861,fa_15c10065,False,MOD730860,future,435708217,2025-09-24T16:49:39.861861
ASG436735,CRS652689,2025-09-24T16:49:39.861861,fa_8f696049,False,MOD730860,future,435708217,2025-09-24T16:49:39.861861
ASG922746,CRS652689,2025-09-24T16:49:39.861861,fa_33e36ef7,False,MOD351862,future,435708217,2025-09-24T16:49:39.861861
ASG569685,CRS652689,2025-09-24T16:49:39.861861,fa_6b14a69c,False,MOD351862,future,435708217,2025-09-24T16:49:39.861861
ASG450416,CRS652689,2025-09-24T16:49:39.861861,fa_1890db73,False,MOD152732,future,435708217,2025-09-24T16:49:39.861861
ASG757487,CRS652689,2025-09-24T16:49:39.861861,fa_09925d89,False,MOD229518,future,435708217,2025-09-24T16:49:39.861861
ASG811498,CRS652689,2025-09-24T16:49:39.861861,fa_c4ca2c72,False,MOD017828,future,435708217,2025-09-24T16:49:39.861861
ASG309689,CRS652689,2025-09-24T16:49:39.861861,fa_53e11e05,False,MOD017828,future,435708217,2025-09-24T16:49:39.861861
ASG185223,CRS652689,2025-09-24T16:49:39.861861,fa_0c0e8a3b,False,MOD346529,future,435708217,2025-09-24T16:49:39.861861
ASG327241,CRS583398,2025-09-24T16:49:39.863861,fa_006bed6b,False,MOD852923,future,435708217,2025-09-24T16:49:39.863861
ASG234064,CRS583398,2025-09-24T16:49:39.863861,fa_22cfff1c,False,MOD852923,future,435708217,2025-09-24T16:49:39.863861
ASG446368,CRS583398,2025-09-24T16:49:39.863861,fa_dad42de3,False,MOD295195,future,435708217,2025-09-24T16:49:39.863861
ASG206847,CRS583398,2025-09-24T16:49:39.863861,fa_5a564815,False,MOD295195,future,435708217,2025-09-24T16:49:39.863861
ASG959133,CRS583398,2025-09-24T16:49:39.863861,fa_66f879f3,False,MOD489717,future,435708217,2025-09-24T16:49:39.863861
ASG546268,CRS583398,2025-09-24T16:49:39.863861,fa_e095b77f,False,MOD178390,future,435708217,2025-09-24T16:49:39.863861
ASG606210,CRS430230,2025-09-24T16:49:39.864366,fa_4aec4502,False,MOD192486,future,292740070,2025-09-24T16:49:39.864366
ASG613485,CRS430230,2025-09-24T16:49:39.864366,fa_4b1f9b0b,False,MOD369841,future,292740070,2025-09-24T16:49:39.864366
ASG534715,CRS430230,2025-09-24T16:49:39.864366,fa_d61eaa77,False,MOD369841,future,292740070,2025-09-24T16:49:39.864366
ASG527103,CRS430230,2025-09-24T16:49:39.864366,fa_eb8bf91b,False,MOD405876,future,292740070,2025-09-24T16:49:39.864366
ASG442700,CRS430230,2025-09-24T16:49:39.864366,fa_975b011c,False,MOD405876,future,292740070,2025-09-24T16:49:39.864366
ASG517019,CRS430230,2025-09-24T16:49:39.864366,fa_a0627a49,False,MOD975016,future,292740070,2025-09-24T16:49:39.864366
ASG273230,CRS430230,2025-09-24T16:49:39.864366,fa_d4ad4806,False,MOD016077,future,292740070,2025-09-24T16:49:39.864366
ASG055313,CRS430230,2025-09-24T16:49:39.864366,fa_c16da794,False,MOD635821,future,292740070,2025-09-24T16:49:39.864366
ASG329057,CRS446141,2025-09-24T16:49:39.864366,fa_4cc44660,False,MOD210995,future,292740070,2025-09-24T16:49:39.864366
ASG284784,CRS446141,2025-09-24T16:49:39.864366,fa_a32df01c,False,MOD210995,future,292740070,2025-09-24T16:49:39.864366
ASG009429,CRS446141,2025-09-24T16:49:39.864366,fa_bdafd23b,False,MOD874307,future,292740070,2025-09-24T16:49:39.864366
ASG687550,CRS446141,2025-09-24T16:49:39.864366,fa_74abc2f6,False,MOD874307,future,292740070,2025-09-24T16:49:39.864366
ASG628091,CRS446141,2025-09-24T16:49:39.864366,fa_665d7a81,False,MOD735642,future,292740070,2025-09-24T16:49:39.864366
ASG200193,CRS446141,2025-09-24T16:49:39.864366,fa_4ab7b2a0,False,MOD373068,future,292740070,2025-09-24T16:49:39.864366
ASG432376,CRS446141,2025-09-24T16:49:39.864366,fa_b37c3c17,False,MOD373068,future,292740070,2025-09-24T16:49:39.864366
ASG765867,CRS446141,2025-09-24T16:49:39.864366,fa_b2131123,False,MOD532943,future,292740070,2025-09-24T16:49:39.864366
ASG609768,CRS446141,2025-09-24T16:49:39.864366,fa_d9e97057,False,MOD532943,future,292740070,2025-09-24T16:49:39.864366
ASG914539,CRS446141,2025-09-24T16:49:39.864366,fa_3e14259f,False,MOD666036,future,292740070,2025-09-24T16:49:39.864366
ASG424151,CRS446141,2025-09-24T16:49:39.864366,fa_8cfcec3c,False,MOD666036,future,292740070,2025-09-24T16:49:39.864366
ASG528951,CRS446141,2025-09-24T16:49:39.864366,fa_139b90a3,False,MOD450429,future,292740070,2025-09-24T16:49:39.864366
ASG429405,CRS446141,2025-09-24T16:49:39.864366,fa_d38aa9a6,False,MOD450429,future,292740070,2025-09-24T16:49:39.864366
ASG488161,CRS446141,2025-09-24T16:49:39.864366,fa_22d5eef5,False,MOD413247,future,292740070,2025-09-24T16:49:39.864366
ASG367080,CRS446141,2025-09-24T16:49:39.864366,fa_7ca7ce78,False,MOD413247,future,292740070,2025-09-24T16:49:39.864366
ASG852991,CRS446141,2025-09-24T16:49:39.864366,fa_aa69ecd4,False,MOD682512,future,292740070,2025-09-24T16:49:39.864366
ASG993493,CRS446141,2025-09-24T16:49:39.865868,fa_a31db88c,False,MOD682512,future,292740070,2025-09-24T16:49:39.865868
ASG365489,CRS446141,2025-09-24T16:49:39.865868,fa_de862be9,False,MOD330967,future,292740070,2025-09-24T16:49:39.865868
ASG102439,CRS446141,2025-09-24T16:49:39.865868,fa_366c6553,False,MOD330967,future,292740070,2025-09-24T16:49:39.865868
ASG394130,CRS261592,2025-09-24T16:49:39.865868,fa_00888c5b,False,MOD895159,future,292740070,2025-09-24T16:49:39.865868
ASG595646,CRS261592,2025-09-24T16:49:39.865868,fa_05ada8d4,False,MOD383486,future,292740070,2025-09-24T16:49:39.865868
ASG037975,CRS261592,2025-09-24T16:49:39.865868,fa_1bd6fad8,False,MOD383486,future,292740070,2025-09-24T16:49:39.865868
ASG334226,CRS831057,2025-09-24T16:49:39.865868,fa_eba5a2c9,False,MOD982753,future,292740070,2025-09-24T16:49:39.865868
ASG969040,CRS831057,2025-09-24T16:49:39.865868,fa_9afbebcf,False,MOD982753,future,292740070,2025-09-24T16:49:39.865868
ASG680531,CRS831057,2025-09-24T16:49:39.865868,fa_c47e7f2d,False,MOD661977,future,292740070,2025-09-24T16:49:39.865868
ASG119864,CRS831057,2025-09-24T16:49:39.865868,fa_1535da41,False,MOD308740,future,292740070,2025-09-24T16:49:39.865868
ASG430137,CRS831057,2025-09-24T16:49:39.865868,fa_88dd1216,False,MOD308740,future,292740070,2025-09-24T16:49:39.865868
ASG732860,CRS831057,2025-09-24T16:49:39.865868,fa_883bae3a,False,MOD788235,future,292740070,2025-09-24T16:49:39.865868
ASG544071,CRS831057,2025-09-24T16:49:39.865868,fa_0a1934c5,False,MOD959497,future,292740070,2025-09-24T16:49:39.865868
ASG961711,CRS058797,2025-09-24T16:49:39.865868,fa_2cfb2f3b,False,MOD342337,future,292740070,2025-09-24T16:49:39.865868
ASG134566,CRS058797,2025-09-24T16:49:39.865868,fa_c2fa519d,False,MOD987246,future,292740070,2025-09-24T16:49:39.865868
ASG266948,CRS058797,2025-09-24T16:49:39.865868,fa_d62bd4ec,False,MOD987246,future,292740070,2025-09-24T16:49:39.865868
ASG156319,CRS058797,2025-09-24T16:49:39.865868,fa_c3c5b714,False,MOD764544,future,292740070,2025-09-24T16:49:39.865868
ASG671266,CRS058797,2025-09-24T16:49:39.865868,fa_8aaa3bef,False,MOD764544,future,292740070,2025-09-24T16:49:39.865868
ASG468722,CRS058797,2025-09-24T16:49:39.865868,fa_9cd6b571,False,MOD613318,future,292740070,2025-09-24T16:49:39.865868
ASG000246,CRS058797,2025-09-24T16:49:39.865868,fa_00a1c301,False,MOD613318,future,292740070,2025-09-24T16:49:39.865868
ASG242021,CRS058797,2025-09-24T16:49:39.865868,fa_35740fcd,False,MOD389985,future,292740070,2025-09-24T16:49:39.865868
ASG052242,CRS652689,2025-09-24T16:49:39.865868,fa_24dd38d8,False,MOD272229,future,292740070,2025-09-24T16:49:39.865868
ASG932521,CRS652689,2025-09-24T16:49:39.865868,fa_679a9683,False,MOD272229,future,292740070,2025-09-24T16:49:39.865868
ASG194384,CRS652689,2025-09-24T16:49:39.865868,fa_0446f60d,False,MOD430710,future,292740070,2025-09-24T16:49:39.865868
ASG632615,CRS652689,2025-09-24T16:49:39.867873,fa_caf12475,False,MOD340216,future,292740070,2025-09-24T16:49:39.867873
ASG996962,CRS652689,2025-09-24T16:49:39.867873,fa_c222f45c,False,MOD340216,future,292740070,2025-09-24T16:49:39.867873
ASG852989,CRS652689,2025-09-24T16:49:39.867873,fa_a1e66042,False,MOD730860,future,292740070,2025-09-24T16:49:39.867873
ASG436735,CRS652689,2025-09-24T16:49:39.867873,fa_9254bef0,False,MOD730860,future,292740070,2025-09-24T16:49:39.867873
ASG922746,CRS652689,2025-09-24T16:49:39.867873,fa_d265b1d9,False,MOD351862,future,292740070,2025-09-24T16:49:39.867873
ASG569685,CRS652689,2025-09-24T16:49:39.867873,fa_8676dd13,False,MOD351862,future,292740070,2025-09-24T16:49:39.867873
ASG450416,CRS652689,2025-09-24T16:49:39.867873,fa_3517cbdd,False,MOD152732,future,292740070,2025-09-24T16:49:39.867873
ASG757487,CRS652689,2025-09-24T16:49:39.867873,fa_778ce6dd,False,MOD229518,future,292740070,2025-09-24T16:49:39.867873
ASG811498,CRS652689,2025-09-24T16:49:39.867873,fa_545b9b21,False,MOD017828,future,292740070,2025-09-24T16:49:39.867873
ASG309689,CRS652689,2025-09-24T16:49:39.867873,fa_dc48248d,False,MOD017828,future,292740070,2025-09-24T16:49:39.867873
ASG185223,CRS652689,2025-09-24T16:49:39.867873,fa_d0bea567,False,MOD346529,future,292740070,2025-09-24T16:49:39.867873
ASG327241,CRS583398,2025-09-24T16:49:39.867873,fa_16ee6723,False,MOD852923,future,292740070,2025-09-24T16:49:39.867873
ASG234064,CRS583398,2025-09-24T16:49:39.867873,fa_7583cc98,False,MOD852923,future,292740070,2025-09-24T16:49:39.867873
ASG446368,CRS583398,2025-09-24T16:49:39.867873,fa_f62c48d4,False,MOD295195,future,292740070,2025-09-24T16:49:39.867873
ASG206847,CRS583398,2025-09-24T16:49:39.867873,fa_f1819219,False,MOD295195,future,292740070,2025-09-24T16:49:39.867873
ASG959133,CRS583398,2025-09-24T16:49:39.867873,fa_02cc1cae,False,MOD489717,future,292740070,2025-09-24T16:49:39.867873
ASG546268,CRS583398,2025-09-24T16:49:39.867873,fa_134a9cb8,False,MOD178390,future,292740070,2025-09-24T16:49:39.867873
ASG606210,CRS430230,2025-09-24T16:49:39.867873,fa_e25a6a6c,False,MOD192486,future,436217355,2025-09-24T16:49:39.867873
ASG613485,CRS430230,2025-09-24T16:49:39.867873,fa_43307de4,False,MOD369841,future,436217355,2025-09-24T16:49:39.867873
ASG534715,CRS430230,2025-09-24T16:49:39.867873,fa_5ddd47a2,False,MOD369841,future,436217355,2025-09-24T16:49:39.867873
ASG527103,CRS430230,2025-09-24T16:49:39.867873,fa_d3a6eeb8,False,MOD405876,future,436217355,2025-09-24T16:49:39.867873
ASG442700,CRS430230,2025-09-24T16:49:39.867873,fa_496071a9,False,MOD405876,future,436217355,2025-09-24T16:49:39.867873
ASG517019,CRS430230,2025-09-24T16:49:39.867873,fa_38de534d,False,MOD975016,future,436217355,2025-09-24T16:49:39.867873
ASG273230,CRS430230,2025-09-24T16:49:39.867873,fa_ec413784,False,MOD016077,future,436217355,2025-09-24T16:49:39.867873
ASG055313,CRS430230,2025-09-24T16:49:39.869871,fa_25f8e7c7,False,MOD635821,future,436217355,2025-09-24T16:49:39.869871
ASG329057,CRS446141,2025-09-24T16:49:39.869871,fa_c9dccaf4,False,MOD210995,future,436217355,2025-09-24T16:49:39.869871
ASG284784,CRS446141,2025-09-24T16:49:39.869871,fa_f24bc42c,False,MOD210995,future,436217355,2025-09-24T16:49:39.869871
ASG009429,CRS446141,2025-09-24T16:49:39.869871,fa_4b627287,False,MOD874307,future,436217355,2025-09-24T16:49:39.869871
ASG687550,CRS446141,2025-09-24T16:49:39.869871,fa_b7a57de4,False,MOD874307,future,436217355,2025-09-24T16:49:39.869871
ASG628091,CRS446141,2025-09-24T16:49:39.869871,fa_d42c8e2b,False,MOD735642,future,436217355,2025-09-24T16:49:39.869871
ASG200193,CRS446141,2025-09-24T16:49:39.869871,fa_4426063f,False,MOD373068,future,436217355,2025-09-24T16:49:39.869871
ASG432376,CRS446141,2025-09-24T16:49:39.869871,fa_5491cf65,False,MOD373068,future,436217355,2025-09-24T16:49:39.869871
ASG765867,CRS446141,2025-09-24T16:49:39.869871,fa_5f5a9647,False,MOD532943,future,436217355,2025-09-24T16:49:39.869871
ASG609768,CRS446141,2025-09-24T16:49:39.869871,fa_d1d4b26e,False,MOD532943,future,436217355,2025-09-24T16:49:39.869871
ASG914539,CRS446141,2025-09-24T16:49:39.869871,fa_15531b90,False,MOD666036,future,436217355,2025-09-24T16:49:39.869871
ASG424151,CRS446141,2025-09-24T16:49:39.869871,fa_9da50079,False,MOD666036,future,436217355,2025-09-24T16:49:39.869871
ASG528951,CRS446141,2025-09-24T16:49:39.869871,fa_08128207,False,MOD450429,future,436217355,2025-09-24T16:49:39.869871
ASG429405,CRS446141,2025-09-24T16:49:39.869871,fa_bb441428,False,MOD450429,future,436217355,2025-09-24T16:49:39.869871
ASG488161,CRS446141,2025-09-24T16:49:39.869871,fa_77e2d9ee,False,MOD413247,future,436217355,2025-09-24T16:49:39.869871
ASG367080,CRS446141,2025-09-24T16:49:39.869871,fa_e7a818b4,False,MOD413247,future,436217355,2025-09-24T16:49:39.869871
ASG852991,CRS446141,2025-09-24T16:49:39.869871,fa_ad3c749b,False,MOD682512,future,436217355,2025-09-24T16:49:39.869871
ASG993493,CRS446141,2025-09-24T16:49:39.869871,fa_8d9036aa,False,MOD682512,future,436217355,2025-09-24T16:49:39.869871
ASG365489,CRS446141,2025-09-24T16:49:39.869871,fa_9d69c6c7,False,MOD330967,future,436217355,2025-09-24T16:49:39.869871
ASG102439,CRS446141,2025-09-24T16:49:39.869871,fa_426f2f3a,False,MOD330967,future,436217355,2025-09-24T16:49:39.869871
ASG394130,CRS261592,2025-09-24T16:49:39.869871,fa_6e03e8ac,False,MOD895159,future,436217355,2025-09-24T16:49:39.869871
ASG595646,CRS261592,2025-09-24T16:49:39.869871,fa_f8f9dd91,False,MOD383486,future,436217355,2025-09-24T16:49:39.869871
ASG037975,CRS261592,2025-09-24T16:49:39.869871,fa_518b826d,False,MOD383486,future,436217355,2025-09-24T16:49:39.869871
ASG334226,CRS831057,2025-09-24T16:49:39.871871,fa_a910d6d1,False,MOD982753,future,436217355,2025-09-24T16:49:39.871871
ASG969040,CRS831057,2025-09-24T16:49:39.871871,fa_e442cc14,False,MOD982753,future,436217355,2025-09-24T16:49:39.871871
ASG680531,CRS831057,2025-09-24T16:49:39.871871,fa_9b8f00aa,False,MOD661977,future,436217355,2025-09-24T16:49:39.871871
ASG119864,CRS831057,2025-09-24T16:49:39.871871,fa_567febb3,False,MOD308740,future,436217355,2025-09-24T16:49:39.871871
ASG430137,CRS831057,2025-09-24T16:49:39.871871,fa_604dfdde,False,MOD308740,future,436217355,2025-09-24T16:49:39.871871
ASG732860,CRS831057,2025-09-24T16:49:39.871871,fa_6ee903ed,False,MOD788235,future,436217355,2025-09-24T16:49:39.871871
ASG544071,CRS831057,2025-09-24T16:49:39.871871,fa_4b27e015,False,MOD959497,future,436217355,2025-09-24T16:49:39.871871
